,EDIS status,Last average demand +A,Last average demand -A,Last average demand +Ri,Last average demand +Rc,Last average demand -Ri,Last average demand -Rc,Last average demand +VA,Last average demand -VA,Voltage L1,Voltage L2,Voltage L3,Current L1,Current L2,Current L3,Relative THD [%] voltage,Relative THD [%] current,Energy +A,Energy -A,Unnamed: 20,Unnamed: 21,Unnamed: 22,Clock.1,GHI,Eq
2021-07-30 08:00:00,80800000.0,0.0,5748.0,0.0,392.0,0.0,0.0,0.0,5762.0,66.72,66.78,66.26,0.07,0.06,0.09,0.833,1.374,2582027.6,68566478.4,,,,,232.96213,4556.076981354512
2021-07-30 08:15:00,80800000.0,0.0,6475.0,0.0,417.0,0.0,0.0,0.0,6490.0,66.72,66.77,66.26,0.08,0.06,0.1,0.814,1.483,2582027.6,68568097.4,,,,,293.4426,5675.808174640526
2021-07-30 08:30:00,80800000.0,0.0,13811.0,0.0,802.0,0.0,0.0,0.0,13833.0,66.72,66.71,66.21,0.17,0.15,0.19,0.801,1.545,2582027.6,68571550.0,,,,,350.22748,6696.272124211327
2021-07-30 08:45:00,80800000.0,0.0,20554.0,0.0,1379.0,0.0,0.0,0.0,20601.0,66.49,66.45,65.97,0.25,0.24,0.28,0.806,1.515,2582027.6,68576688.4,,,,,403.48953,7626.275770028106
2021-07-30 09:00:00,80800000.0,0.0,19369.0,0.0,1256.0,0.0,0.0,0.0,19410.0,66.61,66.59,66.1,0.24,0.22,0.26,0.826,1.525,2582027.6,68581530.9,,,,,454.57623,8493.60074888371
2021-07-30 09:15:00,80800000.0,0.0,22249.0,0.0,1580.0,0.0,0.0,0.0,22306.0,66.49,66.46,65.98,0.27,0.26,0.3,0.796,1.569,2582027.6,68587093.0,,,,,497.9764,9211.430878111883
2021-07-30 09:30:00,80800000.0,0.0,32261.0,0.0,3008.0,0.0,0.0,0.0,32403.0,66.29,66.25,65.77,0.4,0.39,0.43,0.731,1.423,2582027.6,68595158.4,,,,,536.4024,9832.423481382915
2021-07-30 09:45:00,80800000.0,0.0,37018.0,0.0,3827.0,0.0,0.0,0.0,37218.0,66.08,66.04,65.58,0.46,0.45,0.49,0.691,1.315,2582027.6,68604412.8,,,,,387.63272,7352.149166390373
2021-07-30 10:00:00,80800000.0,0.0,41695.0,0.0,4817.0,0.0,0.0,0.0,41974.0,65.85,65.82,65.36,0.52,0.52,0.55,0.673,1.229,2582027.6,68614836.7,,,,,317.50873,6111.94103135157
2021-07-30 10:15:00,80800000.0,0.0,27560.0,0.0,2278.0,0.0,0.0,0.0,27656.0,66.16,66.14,65.68,0.34,0.33,0.37,0.737,1.499,2582027.6,68621726.5,,,,,671.8176,11911.780866869836
2021-07-30 10:30:00,80800000.0,0.0,38095.0,0.0,4054.0,0.0,0.0,0.0,38313.0,66.14,66.06,65.61,0.47,0.47,0.5,0.72,1.424,2582027.6,68631250.3,,,,,724.987,12681.769626842108
2021-07-30 10:45:00,80800000.0,0.0,45305.0,0.0,5621.0,0.0,0.0,0.0,45654.0,66.06,66.01,65.56,0.56,0.56,0.59,0.69,1.341,2582027.6,68642576.6,,,,,758.60876,13155.155354806471
2021-07-30 11:00:00,80800000.0,0.0,36000.0,0.0,3660.0,0.0,0.0,0.0,36190.0,66.23,66.19,65.72,0.44,0.44,0.47,0.642,1.346,2582027.6,68651576.6,,,,,510.35815,9413.022981185137
2021-07-30 11:15:00,80800000.0,0.0,43324.0,0.0,5155.0,0.0,0.0,0.0,43632.0,66.03,65.97,65.51,0.54,0.54,0.57,0.63,1.217,2582027.6,68662407.6,,,,,507.9963,9374.678410180582
2021-07-30 11:30:00,80800000.0,0.0,45848.0,0.0,5763.0,0.0,0.0,0.0,46209.0,65.86,65.82,65.35,0.57,0.57,0.6,0.601,1.201,2582027.6,68673869.5,,,,,402.90247,7616.1684231365425
2021-07-30 11:45:00,80800000.0,0.0,48335.0,0.0,6432.0,0.0,0.0,0.0,48762.0,65.64,65.61,65.16,0.6,0.61,0.63,0.605,1.147,2582027.6,68685953.4,,,,,839.6943,14253.73152865134
2021-07-30 12:00:00,80800000.0,0.0,50717.0,0.0,7052.0,0.0,0.0,0.0,51206.0,65.66,65.64,65.17,0.63,0.64,0.66,0.669,1.398,2582027.6,68698632.6,,,,,847.2475,14352.96352236792
2021-07-30 12:15:00,80800000.0,0.0,48698.0,0.0,6398.0,0.0,0.0,0.0,49117.0,65.91,65.89,65.41,0.61,0.61,0.64,0.698,1.489,2582027.6,68710807.0,,,,,664.23035,11799.768338583352
2021-07-30 12:30:00,80800000.0,0.0,41776.0,0.0,4737.0,0.0,0.0,0.0,42047.0,66.22,66.19,65.71,0.52,0.52,0.55,0.679,1.483,2582027.6,68721251.1,,,,,867.72705,14619.359059354862
2021-07-30 12:45:00,80800000.0,0.0,49300.0,0.0,6560.0,0.0,0.0,0.0,49738.0,66.34,66.3,65.83,0.61,0.62,0.64,0.62,1.19,2582027.6,68733576.1,,,,,725.7368,12692.440796935083
2021-07-30 13:00:00,80800000.0,0.0,53131.0,0.0,7755.0,0.0,0.0,0.0,53696.0,66.07,66.03,65.56,0.66,0.67,0.69,0.705,1.397,2582027.6,68746858.9,,,,,746.6374,12987.802360207645
2021-07-30 13:15:00,80800000.0,0.0,46043.0,0.0,6003.0,0.0,0.0,0.0,46442.0,66.29,66.26,65.77,0.57,0.58,0.6,0.761,1.489,2582027.6,68758369.5,,,,,693.645,12231.050126739186
2021-07-30 13:30:00,80800000.0,0.0,43736.0,0.0,5319.0,0.0,0.0,0.0,44064.0,66.36,66.32,65.82,0.54,0.54,0.57,0.72,1.556,2582027.6,68769303.7,,,,,667.2234,11844.019207536228
2021-07-30 13:45:00,80800000.0,0.0,44410.0,0.0,5417.0,0.0,0.0,0.0,44741.0,66.16,66.11,65.62,0.55,0.55,0.58,0.691,1.392,2582027.6,68780406.1,,,,,662.78534,11778.374821298125
2021-07-30 14:00:00,80800000.0,0.0,40424.0,0.0,4502.0,0.0,0.0,0.0,40675.0,66.29,66.26,65.77,0.5,0.5,0.53,0.728,1.436,2582027.6,68790512.2,,,,,661.4355,11758.372828791393
2021-07-30 14:15:00,80800000.0,0.0,44429.0,0.0,5508.0,0.0,0.0,0.0,44773.0,66.16,66.12,65.64,0.55,0.55,0.58,0.707,1.348,2582027.6,68801619.2,,,,,776.5166,13403.018337174968
2021-07-30 14:30:00,80800000.0,0.0,38105.0,0.0,4041.0,0.0,0.0,0.0,38322.0,66.33,66.29,65.81,0.47,0.47,0.5,0.735,1.503,2582027.6,68811145.6,,,,,727.4172,12716.33736892032
2021-07-30 14:45:00,80800000.0,0.0,36963.0,0.0,3825.0,0.0,0.0,0.0,37161.0,66.42,66.39,65.89,0.45,0.45,0.48,0.722,1.64,2582027.6,68820386.2,,,,,694.6274400000001,12245.316460142583
2021-07-30 15:00:00,80800000.0,0.0,40948.0,0.0,4562.0,0.0,0.0,0.0,41204.0,66.66,66.64,66.14,0.5,0.5,0.53,0.696,1.443,2582027.6,68830623.3,,,,,657.5845,11701.215748229042
2021-07-30 15:15:00,80800000.0,0.0,39433.0,0.0,4212.0,0.0,0.0,0.0,39657.0,66.66,66.63,66.13,0.48,0.48,0.51,0.728,1.508,2582027.6,68840481.5,,,,,614.4067,11050.958047154849
2021-07-30 15:30:00,80800000.0,0.0,31956.0,0.0,2893.0,0.0,0.0,0.0,32087.0,66.53,66.5,65.98,0.39,0.38,0.42,0.774,1.634,2582027.6,68848470.5,,,,,569.36316,10354.193665001278
2021-07-30 15:45:00,80800000.0,0.0,30098.0,0.0,2562.0,0.0,0.0,0.0,30207.0,66.84,66.83,66.3,0.37,0.36,0.4,0.747,1.654,2582027.6,68855995.0,,,,,518.1294,9538.824220393752
2021-07-30 16:00:00,80800000.0,0.0,22121.0,0.0,1554.0,0.0,0.0,0.0,22177.0,66.9,66.91,66.36,0.27,0.25,0.29,0.795,1.672,2582027.6,68861525.3,,,,,464.5294,8659.766365751353
2021-07-30 16:15:00,80800000.0,0.0,17212.0,0.0,1042.0,0.0,0.0,0.0,17244.0,67.02,67.03,66.47,0.21,0.19,0.23,0.806,1.483,2582027.6,68865828.2,,,,,389.8458,7390.547942920083
2021-07-30 16:30:00,80800000.0,0.0,13487.0,0.0,743.0,0.0,0.0,0.0,13507.0,66.77,66.78,66.23,0.16,0.15,0.19,0.803,1.607,2582027.6,68869200.0,,,,,334.79663,6421.925100699529
2021-07-30 16:45:00,80800000.0,0.0,12994.0,0.0,738.0,0.0,0.0,0.0,13016.0,66.95,66.98,66.41,0.16,0.14,0.18,0.794,1.613,2582027.6,68872448.6,,,,,262.08542,5099.49404767801
2021-07-30 17:00:00,80800000.0,0.0,7712.0,0.0,467.0,0.0,0.0,0.0,7726.0,67.1,67.2,66.63,0.09,0.08,0.11,0.819,1.382,2582027.6,68874376.6,,,,,174.92983999999998,3449.810892966864
2021-07-30 17:15:00,80800000.0,0.0,5236.0,0.0,358.0,0.0,0.0,0.0,5249.0,67.24,67.35,66.79,0.06,0.05,0.08,0.805,1.247,2582027.6,68875685.7,,,,,67.235916,1314.1685336253367
2021-07-30 17:30:00,80800000.0,0.0,2915.0,0.0,320.0,0.0,0.0,0.0,2933.0,67.18,67.33,66.78,0.03,0.02,0.05,0.781,1.156,2582027.6,68876414.2,,,,,35.32914,660.8017596232309
2021-07-30 17:45:00,80800000.0,4.0,1036.0,1.0,278.0,0.0,1.0,4.0,1079.0,67.13,67.27,66.72,0.01,0.01,0.03,0.761,0.982,2582028.4,68876673.3,,,,,37.167847,698.709752467024
2021-07-30 18:00:00,80800000.0,110.0,50.0,2.0,28.0,0.0,113.0,167.0,58.0,67.02,67.32,66.75,0.0,0.0,0.0,0.793,0.315,2582056.0,68876685.8,,,,,10.056555,136.5914639998468
2021-07-30 18:15:00,80800000.0,152.0,0.0,0.0,0.0,0.0,251.0,293.0,0.0,66.32,66.59,66.0,0.0,0.0,0.0,0.662,0.317,2582094.0,68876685.8,,,,,0.0,0.0
2021-07-30 18:30:00,80800000.0,153.0,0.0,0.0,0.0,0.0,261.0,303.0,0.0,65.7,65.91,65.3,0.0,0.0,0.0,0.645,0.313,2582132.2,68876685.8,,,,,0.0,0.0
2021-07-30 18:45:00,80800000.0,153.0,0.0,0.0,0.0,0.0,262.0,303.0,0.0,65.63,65.84,65.22,0.0,0.0,0.0,0.648,0.316,2582170.5,68876685.8,,,,,0.0,0.0
2021-07-30 19:00:00,80800000.0,155.0,0.0,0.0,0.0,0.0,260.0,303.0,0.0,65.66,65.86,65.24,0.0,0.0,0.0,0.641,0.307,2582209.2,68876685.8,,,,,0.0,0.0
2021-07-30 19:15:00,80800000.0,157.0,0.0,0.0,0.0,0.0,259.0,302.0,0.0,65.7,65.9,65.27,0.0,0.0,0.0,0.643,0.313,2582248.5,68876685.8,,,,,0.0,0.0
2021-07-30 19:30:00,80800000.0,154.0,0.0,0.0,0.0,0.0,261.0,303.0,0.0,65.7,65.9,65.28,0.0,0.0,0.0,0.627,0.303,2582287.0,68876685.8,,,,,0.0,0.0
2021-07-30 19:45:00,80800000.0,151.0,0.0,0.0,0.0,0.0,261.0,302.0,0.0,65.75,65.95,65.32,0.0,0.0,0.0,0.65,0.314,2582324.9,68876685.8,,,,,0.0,0.0
2021-07-30 20:00:00,80800000.0,153.0,0.0,0.0,0.0,0.0,260.0,302.0,0.0,65.77,65.97,65.34,0.0,0.0,0.0,0.643,0.313,2582363.1,68876685.8,,,,,0.0,0.0
2021-07-30 20:15:00,80800000.0,157.0,0.0,0.0,0.0,0.0,258.0,302.0,0.0,65.81,66.02,65.37,0.0,0.0,0.0,0.648,0.313,2582402.4,68876685.8,,,,,0.0,0.0
2021-07-30 20:30:00,80800000.0,157.0,0.0,0.0,0.0,0.0,251.0,295.0,0.0,65.87,66.08,65.44,0.0,0.0,0.0,0.661,0.316,2582441.6,68876685.8,,,,,0.0,0.0
2021-07-30 20:45:00,80800000.0,157.0,0.0,0.0,0.0,0.0,240.0,288.0,0.0,65.91,66.12,65.48,0.0,0.0,0.0,0.67,0.313,2582480.8,68876685.8,,,,,0.0,0.0
2021-07-30 21:00:00,80800000.0,157.0,0.0,0.0,0.0,0.0,247.0,292.0,0.0,65.96,66.18,65.53,0.0,0.0,0.0,0.66,0.318,2582520.0,68876685.8,,,,,0.0,0.0
2021-07-30 21:15:00,80800000.0,156.0,0.0,0.0,0.0,0.0,252.0,297.0,0.0,65.84,66.04,65.39,0.0,0.0,0.0,0.64,0.318,2582559.0,68876685.8,,,,,0.0,0.0
2021-07-30 21:30:00,80800000.0,155.0,0.0,0.0,0.0,0.0,257.0,300.0,0.0,65.71,65.91,65.25,0.0,0.0,0.0,0.618,0.303,2582597.9,68876685.8,,,,,0.0,0.0
2021-07-30 21:45:00,80800000.0,156.0,0.0,0.0,0.0,0.0,245.0,291.0,0.0,65.9,66.1,65.45,0.0,0.0,0.0,0.634,0.314,2582636.9,68876685.8,,,,,0.0,0.0
2021-07-30 22:00:00,80800000.0,156.0,0.0,0.0,0.0,0.0,244.0,289.0,0.0,66.09,66.28,65.65,0.0,0.0,0.0,0.648,0.314,2582675.9,68876685.8,,,,,0.0,0.0
2021-07-30 22:15:00,80800000.0,157.0,0.0,0.0,0.0,0.0,236.0,284.0,0.0,66.03,66.22,65.58,0.0,0.0,0.0,0.62,0.327,2582715.2,68876685.8,,,,,0.0,0.0
2021-07-30 22:30:00,80800000.0,159.0,0.0,0.0,0.0,0.0,232.0,281.0,0.0,66.03,66.23,65.58,0.0,0.0,0.0,0.627,0.332,2582754.9,68876685.8,,,,,0.0,0.0
2021-07-30 22:45:00,80800000.0,158.0,0.0,0.0,0.0,0.0,241.0,288.0,0.0,65.93,66.12,65.47,0.0,0.0,0.0,0.649,0.311,2582794.3,68876685.8,,,,,0.0,0.0
2021-07-30 23:00:00,80800000.0,154.0,0.0,0.0,0.0,0.0,262.0,304.0,0.0,65.58,65.76,65.13,0.0,0.0,0.0,0.677,0.317,2582833.0,68876685.8,,,,,0.0,0.0
2021-07-30 23:15:00,80800000.0,155.0,0.0,0.0,0.0,0.0,216.0,267.0,0.0,66.35,66.57,65.96,0.0,0.0,0.0,0.75,0.364,2582871.7,68876685.8,,,,,0.0,0.0
2021-07-30 23:30:00,80800000.0,163.0,0.0,0.0,0.0,0.0,205.0,262.0,0.0,67.25,67.55,66.98,0.0,0.0,0.0,0.763,0.341,2582912.3,68876685.8,,,,,0.0,0.0
2021-07-30 23:45:00,80800000.0,150.0,0.0,0.0,0.0,0.0,227.0,272.0,0.0,66.94,67.25,66.69,0.0,0.0,0.0,0.735,0.312,2582949.9,68876685.8,,,,,0.0,0.0
2021-07-31 00:00:00,80800000.0,147.0,0.0,0.0,0.0,0.0,233.0,276.0,0.0,66.84,67.14,66.58,0.0,0.0,0.0,0.738,0.324,2582986.6,68876685.8,,,,,0.0,0.0
2021-07-31 00:15:00,80800000.0,147.0,0.0,0.0,0.0,0.0,236.0,278.0,0.0,66.65,66.95,66.38,0.0,0.0,0.0,0.722,0.309,2583023.5,68876685.8,,,,,0.0,0.0
2021-07-31 00:30:00,80800000.0,148.0,0.0,0.0,0.0,0.0,236.0,279.0,0.0,66.78,67.09,66.5,0.0,0.0,0.0,0.731,0.312,2583060.5,68876685.8,,,,,0.0,0.0
2021-07-31 00:45:00,80800000.0,148.0,0.0,0.0,0.0,0.0,236.0,278.0,0.0,66.9,67.2,66.61,0.0,0.0,0.0,0.718,0.327,2583097.4,68876685.8,,,,,0.0,0.0
2021-07-31 01:00:00,80800000.0,150.0,0.0,0.0,0.0,0.0,236.0,279.0,0.0,66.94,67.23,66.64,0.0,0.0,0.0,0.72,0.316,2583134.8,68876685.8,,,,,0.0,0.0
2021-07-31 01:15:00,80800000.0,149.0,0.0,0.0,0.0,0.0,239.0,282.0,0.0,66.74,67.03,66.43,0.0,0.0,0.0,0.684,0.324,2583172.2,68876685.8,,,,,0.0,0.0
2021-07-31 01:30:00,80800000.0,149.0,0.0,0.0,0.0,0.0,238.0,281.0,0.0,66.78,67.07,66.48,0.0,0.0,0.0,0.663,0.32,2583209.4,68876685.8,,,,,0.0,0.0
2021-07-31 01:45:00,80800000.0,149.0,0.0,0.0,0.0,0.0,241.0,283.0,0.0,66.7,66.99,66.4,0.0,0.0,0.0,0.654,0.318,2583246.7,68876685.8,,,,,0.0,0.0
2021-07-31 02:00:00,80800000.0,149.0,0.0,0.0,0.0,0.0,238.0,281.0,0.0,66.82,67.11,66.52,0.0,0.0,0.0,0.657,0.324,2583283.8,68876685.8,,,,,0.0,0.0
2021-07-31 02:15:00,80800000.0,149.0,0.0,0.0,0.0,0.0,236.0,279.0,0.0,66.89,67.18,66.59,0.0,0.0,0.0,0.649,0.318,2583321.0,68876685.8,,,,,0.0,0.0
2021-07-31 02:30:00,80800000.0,149.0,0.0,0.0,0.0,0.0,238.0,281.0,0.0,66.81,67.09,66.49,0.0,0.0,0.0,0.641,0.32,2583358.3,68876685.8,,,,,0.0,0.0
2021-07-31 02:45:00,80800000.0,149.0,0.0,0.0,0.0,0.0,236.0,279.0,0.0,66.9,67.18,66.59,0.0,0.0,0.0,0.65,0.327,2583395.7,68876685.8,,,,,0.0,0.0
2021-07-31 03:00:00,80800000.0,147.0,0.0,0.0,0.0,0.0,247.0,288.0,0.0,66.45,66.73,66.14,0.0,0.0,0.0,0.63,0.309,2583432.4,68876685.8,,,,,0.0,0.0
2021-07-31 03:15:00,80800000.0,145.0,0.0,0.0,0.0,0.0,252.0,290.0,0.0,66.21,66.48,65.9,0.0,0.0,0.0,0.644,0.301,2583468.7,68876685.8,,,,,0.0,0.0
2021-07-31 03:30:00,80800000.0,145.0,0.0,0.0,0.0,0.0,251.0,290.0,0.0,66.19,66.47,65.89,0.0,0.0,0.0,0.645,0.303,2583504.8,68876685.8,,,,,0.0,0.0
2021-07-31 03:45:00,80800000.0,145.0,0.0,0.0,0.0,0.0,251.0,290.0,0.0,66.27,66.55,65.97,0.0,0.0,0.0,0.641,0.295,2583541.0,68876685.8,,,,,0.0,0.0
2021-07-31 04:00:00,80800000.0,145.0,0.0,0.0,0.0,0.0,251.0,290.0,0.0,66.29,66.57,65.99,0.0,0.0,0.0,0.636,0.299,2583577.3,68876685.8,,,,,0.0,0.0
2021-07-31 04:15:00,80800000.0,144.0,0.0,0.0,0.0,0.0,251.0,289.0,0.0,66.21,66.49,65.91,0.0,0.0,0.0,0.632,0.299,2583613.4,68876685.8,,,,,0.0,0.0
2021-07-31 04:30:00,80800000.0,145.0,0.0,0.0,0.0,0.0,252.0,291.0,0.0,66.16,66.45,65.86,0.0,0.0,0.0,0.634,0.303,2583649.5,68876685.8,,,,,0.0,0.0
2021-07-31 04:45:00,80800000.0,144.0,0.0,0.0,0.0,0.0,252.0,291.0,0.0,66.15,66.43,65.85,0.0,0.0,0.0,0.623,0.293,2583685.6,68876685.8,,,,,0.0,0.0
2021-07-31 05:00:00,80800000.0,144.0,0.0,0.0,0.0,0.0,248.0,286.0,0.0,66.01,66.3,65.72,0.0,0.0,0.0,0.622,0.313,2583721.7,68876685.8,,,,,0.0,0.0
2021-07-31 05:15:00,80800000.0,146.0,0.0,0.0,0.0,0.0,233.0,276.0,0.0,65.93,66.22,65.64,0.0,0.0,0.0,0.623,0.318,2583758.1,68876685.8,,,,,0.0,0.0
2021-07-31 05:30:00,80800000.0,146.0,0.0,0.0,0.0,0.0,233.0,274.0,0.0,65.95,66.25,65.67,0.0,0.0,0.0,0.612,0.324,2583794.7,68876685.8,,,,,0.0,0.0
2021-07-31 05:45:00,80800000.0,154.0,0.0,0.0,0.0,0.0,230.0,277.0,0.0,66.09,66.38,65.8,0.0,0.0,0.0,0.611,0.324,2583833.2,68876685.8,,,,,0.0,0.0
2021-07-31 06:00:00,80800000.0,160.0,0.0,0.0,0.0,0.0,231.0,280.0,0.0,66.12,66.4,65.82,0.0,0.0,0.0,0.621,0.313,2583873.0,68876685.8,,,,,0.0,0.0
2021-07-31 06:15:00,80800000.0,159.0,0.0,0.0,0.0,0.0,231.0,281.0,0.0,66.06,66.36,65.77,0.0,0.0,0.0,0.606,0.317,2583912.9,68876685.8,,,,,0.0,0.0
2021-07-31 06:30:00,80800000.0,162.0,0.0,0.0,0.0,0.0,230.0,282.0,0.0,66.12,66.41,65.82,0.0,0.0,0.0,0.633,0.327,2583953.4,68876685.8,,,,,0.0,0.0
2021-07-31 06:45:00,80800000.0,163.0,0.0,0.0,0.0,0.0,229.0,281.0,0.0,66.11,66.4,65.81,0.0,0.0,0.0,0.634,0.329,2583994.2,68876685.8,,,,,0.0,0.0
2021-07-31 07:00:00,80800000.0,171.0,0.0,0.0,0.0,0.0,210.0,271.0,0.0,66.54,66.85,66.26,0.0,0.0,0.0,0.636,0.357,2584036.8,68876685.8,,,,,0.0,0.0
2021-07-31 07:15:00,80800000.0,151.0,5.0,9.0,15.0,0.0,159.0,230.0,17.0,66.44,66.72,66.13,0.0,0.0,0.0,0.694,1.119,2584074.7,68876687.1,,,,,39.047516,728.7658556953937
2021-07-31 07:30:00,80800000.0,0.0,442.0,0.0,317.0,0.0,0.0,0.0,558.0,66.36,66.45,65.93,0.01,0.02,0.02,0.706,1.132,2584074.7,68876797.5,,,,,91.88948,1816.9041926308505
2021-07-31 07:45:00,80800000.0,0.0,1531.0,0.0,335.0,0.0,0.0,0.0,1572.0,66.34,66.43,65.9,0.02,0.02,0.03,0.725,1.219,2584074.7,68877180.3,,,,,150.5092,2989.080120375388
2021-07-31 08:00:00,80800000.0,0.0,3223.0,0.0,333.0,0.0,0.0,0.0,3241.0,66.36,66.47,65.93,0.03,0.03,0.05,0.737,1.226,2584074.7,68877986.1,,,,,211.62856,4172.104516787465
2021-07-31 08:15:00,80800000.0,0.0,6858.0,0.0,416.0,0.0,0.0,0.0,6872.0,66.41,66.43,65.9,0.08,0.07,0.1,0.737,1.608,2584074.7,68879700.6,,,,,273.00723,5319.9415073114205
2021-07-31 08:30:00,80800000.0,0.0,9208.0,0.0,514.0,0.0,0.0,0.0,9223.0,66.22,66.19,65.69,0.11,0.1,0.14,0.772,1.507,2584074.7,68882002.6,,,,,332.8004,6399.384238880743
2021-07-31 08:45:00,80800000.0,0.0,10902.0,0.0,610.0,0.0,0.0,0.0,10920.0,66.19,66.15,65.65,0.13,0.12,0.16,0.751,1.473,2584074.7,68884728.2,,,,,391.50632,7421.998499086809
2021-07-31 09:00:00,80800000.0,0.0,22515.0,0.0,1956.0,0.0,0.0,0.0,22600.0,66.36,66.33,65.83,0.27,0.26,0.3,0.748,1.614,2584074.7,68890356.9,,,,,447.76373,8367.376337135966
2021-07-31 09:15:00,80800000.0,0.0,30724.0,0.0,2896.0,0.0,0.0,0.0,30862.0,66.49,66.44,65.94,0.38,0.37,0.41,0.737,1.567,2584074.7,68898037.7,,,,,502.0767,9247.964919428248
2021-07-31 09:30:00,80800000.0,0.0,32530.0,0.0,3213.0,0.0,0.0,0.0,32691.0,66.27,66.23,65.73,0.4,0.4,0.43,0.662,1.38,2584074.7,68906170.4,,,,,553.2452,10048.709277050042
2021-07-31 09:45:00,80800000.0,0.0,39160.0,0.0,4251.0,0.0,0.0,0.0,39390.0,66.07,66.04,65.55,0.48,0.48,0.51,0.658,1.303,2584074.7,68915960.4,,,,,601.8144,10782.872502976745
2021-07-31 10:00:00,80800000.0,0.0,42156.0,0.0,4881.0,0.0,0.0,0.0,42438.0,65.94,65.92,65.43,0.52,0.53,0.55,0.625,1.31,2584074.7,68926499.3,,,,,646.52155,11436.357965474484
2021-07-31 10:15:00,80800000.0,0.0,45169.0,0.0,5582.0,0.0,0.0,0.0,45513.0,66.03,66.04,65.54,0.56,0.56,0.59,0.713,1.292,2584074.7,68937791.7,,,,,688.1806,12026.049327388017
2021-07-31 10:30:00,80800000.0,0.0,49200.0,0.0,6613.0,0.0,0.0,0.0,49641.0,65.94,65.96,65.46,0.61,0.62,0.64,0.696,1.185,2584074.7,68950091.5,,,,,725.75385,12541.985866026424
2021-07-31 10:45:00,80800000.0,0.0,48727.0,0.0,6488.0,0.0,0.0,0.0,49156.0,65.83,65.85,65.36,0.61,0.61,0.64,0.691,1.208,2584074.7,68962273.3,,,,,759.7888,12996.303461312413
2021-07-31 11:00:00,80800000.0,0.0,51121.0,0.0,7147.0,0.0,0.0,0.0,51617.0,65.77,65.78,65.3,0.64,0.65,0.67,0.657,1.21,2584074.7,68975053.5,,,,,789.59033,13383.937776370203
2021-07-31 11:15:00,80800000.0,0.0,52484.0,0.0,7463.0,0.0,0.0,0.0,53012.0,65.64,65.65,65.17,0.66,0.67,0.69,0.727,1.451,2584074.7,68988174.7,,,,,815.6579,13715.21579767119
2021-07-31 11:30:00,80800000.0,0.0,53840.0,0.0,7802.0,0.0,0.0,0.0,54401.0,65.66,65.66,65.18,0.68,0.68,0.71,0.702,1.424,2584074.7,69001634.5,,,,,837.2684,13984.3416539678
2021-07-31 11:45:00,80800000.0,0.0,55153.0,0.0,8159.0,0.0,0.0,0.0,55752.0,65.73,65.74,65.25,0.69,0.7,0.72,0.694,1.43,2584074.7,69015422.8,,,,,854.64856,14197.16126226388
2021-07-31 12:00:00,80800000.0,0.0,55258.0,0.0,8276.0,0.0,0.0,0.0,55875.0,65.71,65.71,65.21,0.69,0.7,0.72,0.714,1.478,2584074.7,69029237.4,,,,,867.24506,14349.385856630175
2021-07-31 12:15:00,80800000.0,0.0,54946.0,0.0,8382.0,0.0,0.0,0.0,55584.0,65.91,65.93,65.42,0.69,0.69,0.72,0.717,1.332,2584074.7,69042973.8,,,,,875.1737699999999,14444.331487370571
2021-07-31 12:30:00,80800000.0,0.0,56721.0,0.0,8814.0,0.0,0.0,0.0,57401.0,65.9,65.92,65.42,0.71,0.72,0.74,0.659,1.255,2584074.7,69057154.2,,,,,878.6743,14486.03609274308
2021-07-31 12:45:00,80800000.0,0.0,55801.0,0.0,8406.0,0.0,0.0,0.0,56431.0,66.24,66.23,65.73,0.69,0.7,0.73,0.744,1.487,2584074.7,69071104.3,,,,,877.8058,14475.701183608311
2021-07-31 13:00:00,80800000.0,0.0,56972.0,0.0,8783.0,0.0,0.0,0.0,57644.0,66.38,66.38,65.87,0.71,0.72,0.74,0.762,1.453,2584074.7,69085347.3,,,,,871.8711,14404.863994456167
2021-07-31 13:15:00,80800000.0,0.0,56972.0,0.0,8805.0,0.0,0.0,0.0,57648.0,66.29,66.29,65.78,0.71,0.72,0.74,0.724,1.364,2584074.7,69099590.5,,,,,861.85205,14284.420831937989
2021-07-31 13:30:00,80800000.0,0.0,56353.0,0.0,8554.0,0.0,0.0,0.0,56997.0,66.21,66.22,65.69,0.7,0.71,0.73,0.733,1.53,2584074.7,69113678.6,,,,,847.3654,14108.372401825987
2021-07-31 13:45:00,80800000.0,0.0,55170.0,0.0,8103.0,0.0,0.0,0.0,55761.0,66.23,66.24,65.72,0.69,0.69,0.72,0.737,1.549,2584074.7,69127471.2,,,,,828.3137,13873.43053321288
2021-07-31 14:00:00,80800000.0,0.0,53966.0,0.0,7784.0,0.0,0.0,0.0,54523.0,66.14,66.14,65.62,0.67,0.68,0.7,0.731,1.545,2584074.7,69140962.5,,,,,804.3135,13571.93939565567
2021-07-31 14:15:00,80800000.0,0.0,52571.0,0.0,7388.0,0.0,0.0,0.0,53087.0,66.17,66.17,65.65,0.65,0.66,0.69,0.753,1.545,2584074.7,69154105.3,,,,,775.84705,13206.356408021176
2021-07-31 14:30:00,80800000.0,0.0,50921.0,0.0,6919.0,0.0,0.0,0.0,51388.0,66.19,66.2,65.68,0.63,0.64,0.66,0.739,1.545,2584074.7,69166835.7,,,,,744.05493,12787.818738485565
